ocid,id,awards/0/id
ocds-lcuori-DRWQ0L-HONDUCOR-DC-824-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-824-2016-1/3,DRWQ0L-HONDUCOR-DC-824-2016-1
ocds-lcuori-ERpWgG-SRE-COTIZACION No.071-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.071-2016-1/3,ERpWgG-SRE-COTIZACION No.071-2016-1
ocds-lcuori-WRzj0R-CM-004306-PV-2016-1,ocds-lcuori-WRzj0R-CM-004306-PV-2016-1/3,WRzj0R-CM-004306-PV-2016-1
ocds-lcuori-DL9kwR-CC-6615-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6615-TSC-2016-1/3,DL9kwR-CC-6615-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6618-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6618-TSC-2016-1/3,DL9kwR-CC-6618-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6622-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6622-TSC-2016-1/4,DL9kwR-CC-6622-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6625-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6625-TSC-2016-1/3,DL9kwR-CC-6625-TSC-2016-1
ocds-lcuori-yRlZYL-SEP-GA-33-2016-1,ocds-lcuori-yRlZYL-SEP-GA-33-2016-1/3,yRlZYL-SEP-GA-33-2016-1
ocds-lcuori-PLeAqL-CM-COPECO-015-2016-1,ocds-lcuori-PLeAqL-CM-COPECO-015-2016-1/3,PLeAqL-CM-COPECO-015-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-180-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-180-2016-1/3,DRWQ0L-HONDUCOR-DC-180-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-177-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-177-2016-1/3,DRWQ0L-HONDUCOR-DC-177-2016-1
ocds-lcuori-2LAzdG-adq-255-2016-1,ocds-lcuori-2LAzdG-adq-255-2016-1/3,2LAzdG-adq-255-2016-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4825-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4825-2016-1/3,orvovL-UNAH-SEAF-OC-4825-2016-1
ocds-lcuori-PLeAqL-CM-COPECO-018-2016-1,ocds-lcuori-PLeAqL-CM-COPECO-018-2016-1/3,PLeAqL-CM-COPECO-018-2016-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4829-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4829-2016-1/3,orvovL-UNAH-SEAF-OC-4829-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0129-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0129-1/4,XRbOkr-CS-CSJ-2016-0129-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0613-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0613-1/3,XRbOkr-CS-CSJ-2016-0613-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4837-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4837-2016-1/3,orvovL-UNAH-SEAF-OC-4837-2016-1
ocds-lcuori-NrdVGA-CM-042-2016-1,ocds-lcuori-NrdVGA-CM-042-2016-1/3,NrdVGA-CM-042-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0614-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0614-1/3,XRbOkr-CS-CSJ-2016-0614-1
ocds-lcuori-8L42ZR-13-21-2016-1,ocds-lcuori-8L42ZR-13-21-2016-1/3,8L42ZR-13-21-2016-1
ocds-lcuori-wrVJ9r-DICTA-048-2016-1,ocds-lcuori-wrVJ9r-DICTA-048-2016-1/3,wrVJ9r-DICTA-048-2016-1
ocds-lcuori-MrMPYR-250-2016-1,ocds-lcuori-MrMPYR-250-2016-1/3,MrMPYR-250-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0134-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0134-1/3,XRbOkr-CS-CSJ-2016-0134-1
ocds-lcuori-1RaElR-0013-2016-HSBI-1,ocds-lcuori-1RaElR-0013-2016-HSBI-1/3,1RaElR-0013-2016-HSBI-1
ocds-lcuori-MrMPYR-251-2016-1,ocds-lcuori-MrMPYR-251-2016-1/3,MrMPYR-251-2016-1
ocds-lcuori-Zr5B9L-C-0079-2016-PE-0053-2016-1,ocds-lcuori-Zr5B9L-C-0079-2016-PE-0053-2016-1/3,Zr5B9L-C-0079-2016-PE-0053-2016-1
ocds-lcuori-8L47Pr-COT. 012-2016-1,ocds-lcuori-8L47Pr-COT. 012-2016-1/3,8L47Pr-COT. 012-2016-1
ocds-lcuori-Zr5B9L-C-0058-2016-PE-0043-2016-1,ocds-lcuori-Zr5B9L-C-0058-2016-PE-0043-2016-1/3,Zr5B9L-C-0058-2016-PE-0043-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2015-1291.-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-1291.-1/3,XRbOkr-CS-CSJ-2015-1291.-1
ocds-lcuori-0rw34r-AMPC-CBM-031-1,ocds-lcuori-0rw34r-AMPC-CBM-031-1/4,0rw34r-AMPC-CBM-031-1
ocds-lcuori-Zr5B9L-C-0070-2016-PE-0051-2016-1,ocds-lcuori-Zr5B9L-C-0070-2016-PE-0051-2016-1/3,Zr5B9L-C-0070-2016-PE-0051-2016-1
ocds-lcuori-kR0Q0r-CM-ENAG-476-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-476-2016-1/3,kR0Q0r-CM-ENAG-476-2016-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4314-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4314-2016-1/3,orvovL-UNAH-SEAF-OC-4314-2016-1
ocds-lcuori-kR0Q0r-CM-ENAG-478-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-478-2016-1/3,kR0Q0r-CM-ENAG-478-2016-1
ocds-lcuori-gRNwvr-043-1,ocds-lcuori-gRNwvr-043-1/3,gRNwvr-043-1
ocds-lcuori-kR0Q0r-CM-ENAG-479-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-479-2016-1/3,kR0Q0r-CM-ENAG-479-2016-1
ocds-lcuori-2LmXXr-CM-012-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-012-2016-IHCIETI-1/3,2LmXXr-CM-012-2016-IHCIETI-1
ocds-lcuori-PLeQ0L-CM-MEP-261-16-1,ocds-lcuori-PLeQ0L-CM-MEP-261-16-1/4,PLeQ0L-CM-MEP-261-16-1
ocds-lcuori-Zr5B9L-C-009-2016-PE-0063-2016-1,ocds-lcuori-Zr5B9L-C-009-2016-PE-0063-2016-1/3,Zr5B9L-C-009-2016-PE-0063-2016-1
ocds-lcuori-JLKbbr-STSS-080-2016-1,ocds-lcuori-JLKbbr-STSS-080-2016-1/3,JLKbbr-STSS-080-2016-1
ocds-lcuori-8L42ZR-13-32-2016-1,ocds-lcuori-8L42ZR-13-32-2016-1/3,8L42ZR-13-32-2016-1
ocds-lcuori-mGEMGM-DCS-037-2016-UR-1,ocds-lcuori-mGEMGM-DCS-037-2016-UR-1/3,mGEMGM-DCS-037-2016-UR-1
ocds-lcuori-mGEMGM-DCS-038-2016-1,ocds-lcuori-mGEMGM-DCS-038-2016-1/4,mGEMGM-DCS-038-2016-1
ocds-lcuori-Zr5B9L-C-0103-2016-PE-0066-2016-1,ocds-lcuori-Zr5B9L-C-0103-2016-PE-0066-2016-1/3,Zr5B9L-C-0103-2016-PE-0066-2016-1
ocds-lcuori-8L47Pr-COT. 015-2016-1,ocds-lcuori-8L47Pr-COT. 015-2016-1/3,8L47Pr-COT. 015-2016-1
ocds-lcuori-kG1ger-CM-450-ENP-2016-1,ocds-lcuori-kG1ger-CM-450-ENP-2016-1/3,kG1ger-CM-450-ENP-2016-1
ocds-lcuori-MLQmwL-CM-050-2016-1,ocds-lcuori-MLQmwL-CM-050-2016-1/3,MLQmwL-CM-050-2016-1
ocds-lcuori-PR8dYR-229-2015-1,ocds-lcuori-PR8dYR-229-2015-1/3,PR8dYR-229-2015-1
ocds-lcuori-mrY67L-LP0909-2016RSGD-2,ocds-lcuori-mrY67L-LP0909-2016RSGD-2/3,mrY67L-LP0909-2016RSGD-2
ocds-lcuori-Zr56vL-M-000149-2016-1,ocds-lcuori-Zr56vL-M-000149-2016-1/3,Zr56vL-M-000149-2016-1
ocds-lcuori-XRbOkr-CS_CSJ-2015-1304-1,ocds-lcuori-XRbOkr-CS_CSJ-2015-1304-1/3,XRbOkr-CS_CSJ-2015-1304-1
ocds-lcuori-MLQmwL-CM-284-2016-1,ocds-lcuori-MLQmwL-CM-284-2016-1/3,MLQmwL-CM-284-2016-1
ocds-lcuori-2LmDVr-CM-001-DDELP-2016-1,ocds-lcuori-2LmDVr-CM-001-DDELP-2016-1/3,2LmDVr-CM-001-DDELP-2016-1
ocds-lcuori-mrY67L-1309-2016RSGD-1,ocds-lcuori-mrY67L-1309-2016RSGD-1/3,mrY67L-1309-2016RSGD-1
ocds-lcuori-jRDA5r-Solicitud 1872 -1,ocds-lcuori-jRDA5r-Solicitud 1872 -1/3,jRDA5r-Solicitud 1872 -1
ocds-lcuori-0rwYG8-SOLPED-20001584-1,ocds-lcuori-0rwYG8-SOLPED-20001584-1/4,0rwYG8-SOLPED-20001584-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0623-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0623-1/3,XRbOkr-CS-CSJ-2016-0623-1
ocds-lcuori-MrMPYR-149-2016-1,ocds-lcuori-MrMPYR-149-2016-1/3,MrMPYR-149-2016-1
ocds-lcuori-2Lmn7G-CM-02-LIBRERIA UPNFM-2016-1,ocds-lcuori-2Lmn7G-CM-02-LIBRERIA UPNFM-2016-1/3,2Lmn7G-CM-02-LIBRERIA UPNFM-2016-1
ocds-lcuori-2LAzdG-ADQ-410-2016-1,ocds-lcuori-2LAzdG-ADQ-410-2016-1/3,2LAzdG-ADQ-410-2016-1
ocds-lcuori-2LAzdG-ADQ-409-2016-1,ocds-lcuori-2LAzdG-ADQ-409-2016-1/3,2LAzdG-ADQ-409-2016-1
ocds-lcuori-7G3MNr-422016-1,ocds-lcuori-7G3MNr-422016-1/3,7G3MNr-422016-1
ocds-lcuori-NLPAVG-2016-024-FN-INAM-1,ocds-lcuori-NLPAVG-2016-024-FN-INAM-1/3,NLPAVG-2016-024-FN-INAM-1
ocds-lcuori-WRzbRe-LPN-DGC-DC-001-2016-2,ocds-lcuori-WRzbRe-LPN-DGC-DC-001-2016-2/3,WRzbRe-LPN-DGC-DC-001-2016-2
ocds-lcuori-JL7pEG-085-2016-SAG-1,ocds-lcuori-JL7pEG-085-2016-SAG-1/3,JL7pEG-085-2016-SAG-1
ocds-lcuori-WRzw3r-CM-138-2016-1,ocds-lcuori-WRzw3r-CM-138-2016-1/3,WRzw3r-CM-138-2016-1
ocds-lcuori-PR8dYR-041-2016-1,ocds-lcuori-PR8dYR-041-2016-1/3,PR8dYR-041-2016-1
ocds-lcuori-1RaElR-0100-2016-HSBI-1,ocds-lcuori-1RaElR-0100-2016-HSBI-1/3,1RaElR-0100-2016-HSBI-1
ocds-lcuori-NLPAVG-2016-026-FN-INAM-1,ocds-lcuori-NLPAVG-2016-026-FN-INAM-1/3,NLPAVG-2016-026-FN-INAM-1
ocds-lcuori-jRDA5r-Solicitud 1823 -1,ocds-lcuori-jRDA5r-Solicitud 1823 -1/4,jRDA5r-Solicitud 1823 -1
ocds-lcuori-PR8dYR-043-016-1,ocds-lcuori-PR8dYR-043-016-1/3,PR8dYR-043-016-1
ocds-lcuori-1RaElR-0020-2016-HSBI-1,ocds-lcuori-1RaElR-0020-2016-HSBI-1/3,1RaElR-0020-2016-HSBI-1
ocds-lcuori-2LmXXr-CM-015-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-015-2016-IHCIETI-1/3,2LmXXr-CM-015-2016-IHCIETI-1
ocds-lcuori-DL9kwR-CC-6436-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6436-TSC-2016-1/3,DL9kwR-CC-6436-TSC-2016-1
ocds-lcuori-1RaElR-0026-2016-hsbi-1,ocds-lcuori-1RaElR-0026-2016-hsbi-1/3,1RaElR-0026-2016-hsbi-1
ocds-lcuori-7GX4eG-028/2016-1,ocds-lcuori-7GX4eG-028/2016-1/3,7GX4eG-028/2016-1
ocds-lcuori-DL9kwR-CC-6439-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6439-TSC-2016-1/3,DL9kwR-CC-6439-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6443-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6443-TSC-2016-1/4,DL9kwR-CC-6443-TSC-2016-1
ocds-lcuori-8L47ar-CC-HSMO-002-2016-1,ocds-lcuori-8L47ar-CC-HSMO-002-2016-1/3,8L47ar-CC-HSMO-002-2016-1
ocds-lcuori-8L47ar-CC-HSMO-004-2016-1,ocds-lcuori-8L47ar-CC-HSMO-004-2016-1/3,8L47ar-CC-HSMO-004-2016-1
ocds-lcuori-mGE7er-CM-002-UNICEF-DINAF-2016-1,ocds-lcuori-mGE7er-CM-002-UNICEF-DINAF-2016-1/3,mGE7er-CM-002-UNICEF-DINAF-2016-1
ocds-lcuori-KLgDwG-CM-IHT-091-2016-1,ocds-lcuori-KLgDwG-CM-IHT-091-2016-1/4,KLgDwG-CM-IHT-091-2016-1
ocds-lcuori-WRzbRe-LPN-DGC-UCP-003-2016-2,ocds-lcuori-WRzbRe-LPN-DGC-UCP-003-2016-2/3,WRzbRe-LPN-DGC-UCP-003-2016-2
ocds-lcuori-Zr5B9L-C-0729-2016-PE-0620-2016-1,ocds-lcuori-Zr5B9L-C-0729-2016-PE-0620-2016-1/3,Zr5B9L-C-0729-2016-PE-0620-2016-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4330-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4330-2016-1/3,orvovL-UNAH-SEAF-OC-4330-2016-1
ocds-lcuori-Zr57xG-CM-003-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-003-IMFFAA-2016-1/4,Zr57xG-CM-003-IMFFAA-2016-1
ocds-lcuori-Zr57xG-CM-004-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-004-IMFFAA-2016-1/4,Zr57xG-CM-004-IMFFAA-2016-1
ocds-lcuori-7G3oBG-CM-033-2016-1,ocds-lcuori-7G3oBG-CM-033-2016-1/3,7G3oBG-CM-033-2016-1
ocds-lcuori-0rw34r-AMPC-CBM-033-1,ocds-lcuori-0rw34r-AMPC-CBM-033-1/4,0rw34r-AMPC-CBM-033-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-191-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-191-2016-1/3,DRWQ0L-HONDUCOR-DC-191-2016-1
ocds-lcuori-mGEMGM-TGR-003-2016-1,ocds-lcuori-mGEMGM-TGR-003-2016-1/3,mGEMGM-TGR-003-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-197-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-197-2016-1/3,DRWQ0L-HONDUCOR-DC-197-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-198-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-198-2016-1/3,DRWQ0L-HONDUCOR-DC-198-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-199-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-199-2016-1/3,DRWQ0L-HONDUCOR-DC-199-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-201-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-201-2016-1/3,DRWQ0L-HONDUCOR-DC-201-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-203-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-203-2016-1/3,DRWQ0L-HONDUCOR-DC-203-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-205-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-205-2016-1/3,DRWQ0L-HONDUCOR-DC-205-2016-1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-206-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-206-2016-1/3,DRWQ0L-HONDUCOR-DC-206-2016-1
ocds-lcuori-jRDkQG-HMCR-039-2016-2,ocds-lcuori-jRDkQG-HMCR-039-2016-2/3,jRDkQG-HMCR-039-2016-2
ocds-lcuori-jRDkQG-HMCR-040-2016-2,ocds-lcuori-jRDkQG-HMCR-040-2016-2/3,jRDkQG-HMCR-040-2016-2
ocds-lcuori-jRDkQG-HMCR-041-2016-2,ocds-lcuori-jRDkQG-HMCR-041-2016-2/3,jRDkQG-HMCR-041-2016-2
ocds-lcuori-jRDkQG-HMCR-043-2016-2,ocds-lcuori-jRDkQG-HMCR-043-2016-2/3,jRDkQG-HMCR-043-2016-2
ocds-lcuori-lRongG-CM-074-INM-2016-1,ocds-lcuori-lRongG-CM-074-INM-2016-1/3,lRongG-CM-074-INM-2016-1
ocds-lcuori-jRDA5r-SOLICITUD 2265-1,ocds-lcuori-jRDA5r-SOLICITUD 2265-1/3,jRDA5r-SOLICITUD 2265-1
ocds-lcuori-jRDkQG-HMCR-044-2016-2,ocds-lcuori-jRDkQG-HMCR-044-2016-2/3,jRDkQG-HMCR-044-2016-2
ocds-lcuori-2LAgaR-144-1,ocds-lcuori-2LAgaR-144-1/3,2LAgaR-144-1
ocds-lcuori-JLKxGl-SOLPED 40000560-1,ocds-lcuori-JLKxGl-SOLPED 40000560-1/3,JLKxGl-SOLPED 40000560-1
ocds-lcuori-jRDA5r-SOLICITUD 2260-1,ocds-lcuori-jRDA5r-SOLICITUD 2260-1/3,jRDA5r-SOLICITUD 2260-1
ocds-lcuori-ERpWgG-SRE COTIZACION No. 079-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 079-2016-1/4,ERpWgG-SRE COTIZACION No. 079-2016-1
ocds-lcuori-kG1PpL-CM-024-INPREUNAH-2016-1,ocds-lcuori-kG1PpL-CM-024-INPREUNAH-2016-1/3,kG1PpL-CM-024-INPREUNAH-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0629-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0629-1/3,XRbOkr-CS-CSJ-2016-0629-1
ocds-lcuori-MrMPYR-021-2016-1,ocds-lcuori-MrMPYR-021-2016-1/3,MrMPYR-021-2016-1
ocds-lcuori-WRzw3r-CM-141-2016-1,ocds-lcuori-WRzw3r-CM-141-2016-1/3,WRzw3r-CM-141-2016-1
ocds-lcuori-kG1ger-SM-035-ENP-2016-1,ocds-lcuori-kG1ger-SM-035-ENP-2016-1/3,kG1ger-SM-035-ENP-2016-1
ocds-lcuori-grxELe-33-2016-SAG-1,ocds-lcuori-grxELe-33-2016-SAG-1/3,grxELe-33-2016-SAG-1
ocds-lcuori-gRNjoR-CM-005-HBCBH-2016-1,ocds-lcuori-gRNjoR-CM-005-HBCBH-2016-1/4,gRNjoR-CM-005-HBCBH-2016-1
ocds-lcuori-8L4YaG-CM-0110-INA-2016-1,ocds-lcuori-8L4YaG-CM-0110-INA-2016-1/3,8L4YaG-CM-0110-INA-2016-1
ocds-lcuori-0rw5YG-26-2016-1,ocds-lcuori-0rw5YG-26-2016-1/3,0rw5YG-26-2016-1
ocds-lcuori-8L47ar-CC-HSMO-015-2016-1,ocds-lcuori-8L47ar-CC-HSMO-015-2016-1/3,8L47ar-CC-HSMO-015-2016-1
ocds-lcuori-7G3MNr-442016-1,ocds-lcuori-7G3MNr-442016-1/3,7G3MNr-442016-1
ocds-lcuori-mrYQZr-CM-SDSGRMSG-064-2016-1,ocds-lcuori-mrYQZr-CM-SDSGRMSG-064-2016-1/3,mrYQZr-CM-SDSGRMSG-064-2016-1
ocds-lcuori-ZGqW9r-CM-006-IPM-2016-1,ocds-lcuori-ZGqW9r-CM-006-IPM-2016-1/3,ZGqW9r-CM-006-IPM-2016-1
ocds-lcuori-0rw5YG-30-2016-1,ocds-lcuori-0rw5YG-30-2016-1/3,0rw5YG-30-2016-1
ocds-lcuori-vGZWNR-50000704-1-TEG-1,ocds-lcuori-vGZWNR-50000704-1-TEG-1/3,vGZWNR-50000704-1-TEG-1
ocds-lcuori-JLKQxR-COT.017-16-1,ocds-lcuori-JLKQxR-COT.017-16-1/3,JLKQxR-COT.017-16-1
ocds-lcuori-NrdVGA-CM-SEDUC-054-2016-1,ocds-lcuori-NrdVGA-CM-SEDUC-054-2016-1/3,NrdVGA-CM-SEDUC-054-2016-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0634-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0634-1/3,XRbOkr-CS-CSJ-2016-0634-1
ocds-lcuori-PLeQ0L-CM-MEP-270-16-1,ocds-lcuori-PLeQ0L-CM-MEP-270-16-1/4,PLeQ0L-CM-MEP-270-16-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0640-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0640-1/3,XRbOkr-CS-CSJ-2016-0640-1
ocds-lcuori-orvDGM-042-16-1,ocds-lcuori-orvDGM-042-16-1/3,orvDGM-042-16-1
ocds-lcuori-2LAzdG-ADQ-263-2016-1,ocds-lcuori-2LAzdG-ADQ-263-2016-1/3,2LAzdG-ADQ-263-2016-1
ocds-lcuori-PLeQ0L-CM-MEP-272-16-1,ocds-lcuori-PLeQ0L-CM-MEP-272-16-1/3,PLeQ0L-CM-MEP-272-16-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0154-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0154-1/3,XRbOkr-CS-CSJ-2016-0154-1
ocds-lcuori-0rwYG8-SOLPED-20001577(2)-1,ocds-lcuori-0rwYG8-SOLPED-20001577(2)-1/3,0rwYG8-SOLPED-20001577(2)-1
ocds-lcuori-8L47ar-CC-HSMO-024-2016-1,ocds-lcuori-8L47ar-CC-HSMO-024-2016-1/3,8L47ar-CC-HSMO-024-2016-1
ocds-lcuori-DL9kwR-CC-6093-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6093-TSC-2016-1/3,DL9kwR-CC-6093-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6095-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6095-TSC-2016-1/3,DL9kwR-CC-6095-TSC-2016-1
ocds-lcuori-DL9kwR-CC-6099-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6099-TSC-2016-1/3,DL9kwR-CC-6099-TSC-2016-1
ocds-lcuori-4LOxWG-60-2016-2,ocds-lcuori-4LOxWG-60-2016-2/3,4LOxWG-60-2016-2
ocds-lcuori-1RaMPR-CP-UMBRAL-002-2016 -1,ocds-lcuori-1RaMPR-CP-UMBRAL-002-2016 -1/3,1RaMPR-CP-UMBRAL-002-2016 -1
ocds-lcuori-DRWQ0L-HONDUCOR-DC-208-2011-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-208-2011-1/3,DRWQ0L-HONDUCOR-DC-208-2011-1
ocds-lcuori-orvPDG-CM-011-ONCAE-2016-1,ocds-lcuori-orvPDG-CM-011-ONCAE-2016-1/3,orvPDG-CM-011-ONCAE-2016-1
ocds-lcuori-ZGqPwL-CM-002-DDEFM-2016-1,ocds-lcuori-ZGqPwL-CM-002-DDEFM-2016-1/4,ZGqPwL-CM-002-DDEFM-2016-1
ocds-lcuori-orvovL-UNAH-SEAF-OC-4930-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4930-2016-1/3,orvovL-UNAH-SEAF-OC-4930-2016-1
ocds-lcuori-4LOgQL-MM-004-BVC-2016-1,ocds-lcuori-4LOgQL-MM-004-BVC-2016-1/3,4LOgQL-MM-004-BVC-2016-1
ocds-lcuori-1RaMnR-DIECP-128-2016-1,ocds-lcuori-1RaMnR-DIECP-128-2016-1/3,1RaMnR-DIECP-128-2016-1
ocds-lcuori-PGJPBr-021-2016 CREDITO 4641-HN-1,ocds-lcuori-PGJPBr-021-2016 CREDITO 4641-HN-1/3,PGJPBr-021-2016 CREDITO 4641-HN-1
ocds-lcuori-XRbOkr-CS-CSJ-2016-0648-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0648-1/3,XRbOkr-CS-CSJ-2016-0648-1
ocds-lcuori-0rwYG8-SOLPED-20001592-1,ocds-lcuori-0rwYG8-SOLPED-20001592-1/3,0rwYG8-SOLPED-20001592-1
ocds-lcuori-MrMPYR-255-2016-1,ocds-lcuori-MrMPYR-255-2016-1/3,MrMPYR-255-2016-1
ocds-lcuori-grxXEr-LP. 019-16-2,ocds-lcuori-grxXEr-LP. 019-16-2/3,grxXEr-LP. 019-16-2
ocds-lcuori-MLQmwL-CM-059-2016-1,ocds-lcuori-MLQmwL-CM-059-2016-1/4,MLQmwL-CM-059-2016-1
ocds-lcuori-MLQmwL-CM-060-2016-1,ocds-lcuori-MLQmwL-CM-060-2016-1/4,MLQmwL-CM-060-2016-1
ocds-lcuori-wrVJ9r-DICTA-053-2016-1,ocds-lcuori-wrVJ9r-DICTA-053-2016-1/3,wrVJ9r-DICTA-053-2016-1
